2026-07-13 10:48:18,370 | INFO    | VigilanceAI backend starting — database initialized
2026-07-13 12:35:19,789 | INFO    | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2026-07-13 12:36:33,771 | INFO    | Alert saved: 1783926217.1269082
2026-07-13 12:36:33,773 | INFO    | Alert saved: 1783926217.1269522
2026-07-13 12:36:33,790 | INFO    | Alert saved: 1783926225.1271045
2026-07-13 12:36:33,792 | INFO    | Alert saved: 1783926221.1270091
2026-07-13 12:36:33,797 | INFO    | Alert saved: 1783926225.1272568
2026-07-13 12:36:33,848 | INFO    | Alert saved: 1783926225.1271999
2026-07-13 12:36:33,864 | INFO    | Alert saved: 1783926225.1271485
2026-07-13 12:36:33,890 | INFO    | Alert saved: 1783926227.1273082
2026-07-13 12:36:33,953 | INFO    | Alert saved: 1783926227.1273522
2026-07-13 12:36:33,961 | INFO    | Alert saved: 1783926227.1273962
2026-07-13 12:36:33,974 | INFO    | Alert saved: 1783926227.1274531
2026-07-13 12:36:34,033 | INFO    | Alert saved: 1783926227.1275540
2026-07-13 12:36:34,033 | INFO    | Alert saved: 1783926229.1275980
2026-07-13 12:36:34,040 | INFO    | Alert saved: 1783926221.1270605
2026-07-13 12:36:34,056 | INFO    | Alert saved: 1783926229.1276494
2026-07-13 12:36:34,065 | INFO    | Alert saved: 1783926227.1274971
2026-07-13 12:36:34,080 | INFO    | Alert saved: 1783926229.1277008
2026-07-13 12:36:34,095 | INFO    | Alert saved: 1783926229.1277522
2026-07-13 12:36:34,115 | INFO    | Alert saved: 1783926231.1278476
2026-07-13 12:36:34,116 | INFO    | Alert saved: 1783926231.1278036
2026-07-13 12:36:34,131 | INFO    | Alert saved: 1783926233.1279796
2026-07-13 12:36:34,170 | INFO    | Alert saved: 1783926233.1280310
2026-07-13 12:36:34,280 | INFO    | Alert saved: 1783926231.1279356
2026-07-13 12:36:34,335 | INFO    | Alert saved: 1783926233.1281338
2026-07-13 12:36:34,335 | INFO    | Alert saved: 1783926233.1280824
2026-07-13 12:36:34,350 | INFO    | Alert saved: 1783926237.1286034
2026-07-13 12:36:34,355 | INFO    | Alert saved: 1783926239.1287062
2026-07-13 12:36:34,365 | INFO    | Alert saved: 1783926235.1283172
2026-07-13 12:36:34,367 | INFO    | Alert saved: 1783926241.1289850
2026-07-13 12:36:34,367 | INFO    | Alert saved: 1783926235.1282292
2026-07-13 12:36:34,378 | INFO    | Alert saved: 1783926243.1291298
2026-07-13 12:36:34,378 | INFO    | Alert saved: 1783926241.1290364
2026-07-13 12:36:34,387 | INFO    | Alert saved: 1783926243.1293268
2026-07-13 12:36:34,391 | INFO    | Alert saved: 1783926235.1281852
2026-07-13 12:36:34,406 | INFO    | Alert saved: 1783926231.1278916
